Sample Number,Sampled Point Number,Latitude + Longitude,Heading,Date,Image Name,Road Types,Web Link
8151,2038,"13.8548887001,100.6281033",S,2012-01,0000008151_13.8548887001_100.6281033_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSenk1WW1sclRWVjA
8152,2038,"13.8548887001,100.6281033",W,2012-01,0000008152_13.8548887001_100.6281033_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSU0oxVzRTMWFfTEk
8153,2039,"13.8063414,100.664686",N,2012-01,0000008153_13.8063414_100.664686_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbnJtQjhrMkpZSVU
8154,2039,"13.8063414,100.664686",E,2012-01,0000008154_13.8063414_100.664686_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScng5c0JNYURReVU
8155,2039,"13.8063414,100.664686",S,2012-01,0000008155_13.8063414_100.664686_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSM2JzaFpoR2E0aVU
8156,2039,"13.8063414,100.664686",W,2012-01,0000008156_13.8063414_100.664686_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdzh4c0tua1FlQk0
8157,2040,"13.7619753003,100.6200296",N,2011-12,0000008157_13.7619753003_100.6200296_N.jpg,"residential,cycleway",https://drive.google.com/uc?id=0B7dZI0Kce2cSZ0xabDRBLW1JNG8
8158,2040,"13.7619753003,100.6200296",E,2011-12,0000008158_13.7619753003_100.6200296_E.jpg,"residential,cycleway",https://drive.google.com/uc?id=0B7dZI0Kce2cSSnlBYXBJcjJpU00
8159,2040,"13.7619753003,100.6200296",S,2011-12,0000008159_13.7619753003_100.6200296_S.jpg,"residential,cycleway",https://drive.google.com/uc?id=0B7dZI0Kce2cSWWZFd0JFSFRxMFE
8160,2040,"13.7619753003,100.6200296",W,2011-12,0000008160_13.7619753003_100.6200296_W.jpg,"residential,cycleway",https://drive.google.com/uc?id=0B7dZI0Kce2cSVlJPdDRwNmJBcFU
8161,2041,"13.6218782997,100.6034929",N,2012-03,0000008161_13.6218782997_100.6034929_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbElqTEtBWUZ1R3c
8162,2041,"13.6218782997,100.6034929",E,2012-03,0000008162_13.6218782997_100.6034929_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdUxwQktrd0hMLXM
8163,2041,"13.6218782997,100.6034929",S,2012-03,0000008163_13.6218782997_100.6034929_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdUJmMFluV0VqdWs
8164,2041,"13.6218782997,100.6034929",W,2012-03,0000008164_13.6218782997_100.6034929_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMmlHZjNRVlR0WGM
8165,2042,"13.6689003992,100.6849956",N,2011-12,0000008165_13.6689003992_100.6849956_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYkxKVzh6N1V1S3c
8166,2042,"13.6689003992,100.6849956",E,2011-12,0000008166_13.6689003992_100.6849956_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbTFEd2IwXzVULW8
8167,2042,"13.6689003992,100.6849956",S,2011-12,0000008167_13.6689003992_100.6849956_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRGw2ekl3cEpfcE0
8168,2042,"13.6689003992,100.6849956",W,2011-12,0000008168_13.6689003992_100.6849956_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSakpZemE1eFhTckE
8169,2043,"13.8399513001,100.7027761",N,2012-02,0000008169_13.8399513001_100.7027761_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSY1dYUmVFZ1BiTEE
8170,2043,"13.8399513001,100.7027761",E,2012-02,0000008170_13.8399513001_100.7027761_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cST2FISnBjQjlXdDA
8171,2043,"13.8399513001,100.7027761",S,2012-02,0000008171_13.8399513001_100.7027761_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTGxOMEN2cUdzYUk
8172,2043,"13.8399513001,100.7027761",W,2012-02,0000008172_13.8399513001_100.7027761_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVzBkVll2SE43VUE
8173,2044,"14.0479018999,100.4628143",N,2012-05,0000008173_14.0479018999_100.4628143_N.jpg,"trunk_link,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSSkFRZHBPQmgxX1U
8174,2044,"14.0479018999,100.4628143",E,2012-05,0000008174_14.0479018999_100.4628143_E.jpg,"trunk_link,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cScWVsQ0pyRkNxQzA
8175,2044,"14.0479018999,100.4628143",S,2012-05,0000008175_14.0479018999_100.4628143_S.jpg,"trunk_link,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSSmJCeTBNSTFXQjA
8176,2044,"14.0479018999,100.4628143",W,2012-05,0000008176_14.0479018999_100.4628143_W.jpg,"trunk_link,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSc2hxbVI2WGxBcE0
8177,2045,"13.8152831,100.6006211",N,2011-12,0000008177_13.8152831_100.6006211_N.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSWWhrY0lxT3p5YVU
8178,2045,"13.8152831,100.6006211",E,2011-12,0000008178_13.8152831_100.6006211_E.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSUnhkSnRmUFQxTjA
8179,2045,"13.8152831,100.6006211",S,2011-12,0000008179_13.8152831_100.6006211_S.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbVE3OXlvYUdTVms
8180,2045,"13.8152831,100.6006211",W,2011-12,0000008180_13.8152831_100.6006211_W.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSSTE0UnFQS1AySnM
8181,2046,"13.9858126001,100.6265004",N,2012-05,0000008181_13.9858126001_100.6265004_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNjNHdmwzbG9rYTQ
8182,2046,"13.9858126001,100.6265004",E,2012-05,0000008182_13.9858126001_100.6265004_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSUHF6VjNXSV9VcEU
8183,2046,"13.9858126001,100.6265004",S,2012-05,0000008183_13.9858126001_100.6265004_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSc3dVZm1iSWd3eDg
8184,2046,"13.9858126001,100.6265004",W,2012-05,0000008184_13.9858126001_100.6265004_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSSDRsU09RS25BblE
8185,2047,"13.8745638999,100.626261899",N,2012-02,0000008185_13.8745638999_100.626261899_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSam5uVzlEVGwwNXM
8186,2047,"13.8745638999,100.626261899",E,2012-02,0000008186_13.8745638999_100.626261899_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSZklPbmloa2k5SEk
8187,2047,"13.8745638999,100.626261899",S,2012-02,0000008187_13.8745638999_100.626261899_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTmlQbDJUNmpsMjg
8188,2047,"13.8745638999,100.626261899",W,2012-02,0000008188_13.8745638999_100.626261899_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScWtiVHFNNV85R00
8189,2048,"13.7757743006,100.6130681",N,2011-12,0000008189_13.7757743006_100.6130681_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSN1BhYVBta1FqLVk
8190,2048,"13.7757743006,100.6130681",E,2011-12,0000008190_13.7757743006_100.6130681_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdXoxOEx1T2dXYTg
8191,2048,"13.7757743006,100.6130681",S,2011-12,0000008191_13.7757743006_100.6130681_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScXdxc1pVYUJwTmM
8192,2048,"13.7757743006,100.6130681",W,2011-12,0000008192_13.7757743006_100.6130681_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSV25qNHJWSk9TRUE
8193,2049,"13.7007891,100.4631135",N,2012-01,0000008193_13.7007891_100.4631135_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSajFJVVNtNW4tMzA
8194,2049,"13.7007891,100.4631135",E,2012-01,0000008194_13.7007891_100.4631135_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSZXpMMXZvaFpGZjQ
8195,2049,"13.7007891,100.4631135",S,2012-01,0000008195_13.7007891_100.4631135_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSb1lqLWVBVC02Q2M
8196,2049,"13.7007891,100.4631135",W,2012-01,0000008196_13.7007891_100.4631135_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTHZJU3lfU3AzWW8
8197,2050,"13.7929454,100.6363063",N,2012-01,0000008197_13.7929454_100.6363063_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSM2FrMDFwLThqVkk
8198,2050,"13.7929454,100.6363063",E,2012-01,0000008198_13.7929454_100.6363063_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdGFzN1JDcUJ0eUE
8199,2050,"13.7929454,100.6363063",S,2012-01,0000008199_13.7929454_100.6363063_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSak1hbXVOanlfcHM
8200,2050,"13.7929454,100.6363063",W,2012-01,0000008200_13.7929454_100.6363063_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRDBDOXkxZXhMYkk
8201,2051,"13.5725777002,100.6079483",N,2012-05,0000008201_13.5725777002_100.6079483_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSUlJBU0huVENDNDQ
8202,2051,"13.5725777002,100.6079483",E,2012-05,0000008202_13.5725777002_100.6079483_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbnBVaUduNWJCSVE
8203,2051,"13.5725777002,100.6079483",S,2012-05,0000008203_13.5725777002_100.6079483_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSXy1kbW1fcThjTzQ
8204,2051,"13.5725777002,100.6079483",W,2012-05,0000008204_13.5725777002_100.6079483_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNl9aVTJSdjdhRWs
8205,2052,"13.6973394993,100.546158",N,2011-12,0000008205_13.6973394993_100.546158_N.jpg,"service,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSOGVXU1RraE5tems
8206,2052,"13.6973394993,100.546158",E,2011-12,0000008206_13.6973394993_100.546158_E.jpg,"service,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSLV8yV1JET2tTWnM
8207,2052,"13.6973394993,100.546158",S,2011-12,0000008207_13.6973394993_100.546158_S.jpg,"service,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSbHpDRGc0cGlSaFE
8208,2052,"13.6973394993,100.546158",W,2011-12,0000008208_13.6973394993_100.546158_W.jpg,"service,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSTlkyVjVXNy1HWDQ
8209,2053,"13.9430849998,100.6867678",N,2012-05,0000008209_13.9430849998_100.6867678_N.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTG4tTkxUZTVCN2M
8210,2053,"13.9430849998,100.6867678",E,2012-05,0000008210_13.9430849998_100.6867678_E.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSU1UzOEVJcTFaVjQ
8211,2053,"13.9430849998,100.6867678",S,2012-05,0000008211_13.9430849998_100.6867678_S.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSd05sRlktUVBicTA
8212,2053,"13.9430849998,100.6867678",W,2012-05,0000008212_13.9430849998_100.6867678_W.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMlpXVkdZSXdHU0E
8213,2054,"13.9099304996,100.4973097",N,2012-03,0000008213_13.9099304996_100.4973097_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVmNvclNsd1Q3M0E
8214,2054,"13.9099304996,100.4973097",E,2012-03,0000008214_13.9099304996_100.4973097_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYjNVbWV6SjhCX2c
8215,2054,"13.9099304996,100.4973097",S,2012-03,0000008215_13.9099304996_100.4973097_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSWXZNZmF6SVpENEk
8216,2054,"13.9099304996,100.4973097",W,2012-03,0000008216_13.9099304996_100.4973097_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSQzMzcXZQNFRXaTA
8217,2055,"13.5699503997,100.6819881",N,2012-04,0000008217_13.5699503997_100.6819881_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSZU9KcndtZkVNVTA
8218,2055,"13.5699503997,100.6819881",E,2012-04,0000008218_13.5699503997_100.6819881_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTklvYU03QXVCQ0k
8219,2055,"13.5699503997,100.6819881",S,2012-04,0000008219_13.5699503997_100.6819881_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSckViSk1Zb2hkU3c
8220,2055,"13.5699503997,100.6819881",W,2012-04,0000008220_13.5699503997_100.6819881_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSN2FkWmVqRE5FdjQ
8221,2056,"13.8564232996,100.542411801",N,2012-04,0000008221_13.8564232996_100.542411801_N.jpg,"primary,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSUFdNTGc3ZFFzaGc
8222,2056,"13.8564232996,100.542411801",E,2012-04,0000008222_13.8564232996_100.542411801_E.jpg,"primary,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSQnpHbk1tTjlvXzQ
8223,2056,"13.8564232996,100.542411801",S,2012-04,0000008223_13.8564232996_100.542411801_S.jpg,"primary,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSMU5Malpkcy1NTjA
8224,2056,"13.8564232996,100.542411801",W,2012-04,0000008224_13.8564232996_100.542411801_W.jpg,"primary,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSTzFLVkI4ZVVMZzg
8225,2057,"13.7203899,100.3810068",N,2012-02,0000008225_13.7203899_100.3810068_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSeHZjcmFiRWFOa3M
8226,2057,"13.7203899,100.3810068",E,2012-02,0000008226_13.7203899_100.3810068_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSOTZTV19NeFhLRFE
8227,2057,"13.7203899,100.3810068",S,2012-02,0000008227_13.7203899_100.3810068_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdG8wSDMzVTNBcFk
8228,2057,"13.7203899,100.3810068",W,2012-02,0000008228_13.7203899_100.3810068_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSOFZYZk1MZXJCV28
8229,2058,"13.8097074,100.7096678",N,2012-01,0000008229_13.8097074_100.7096678_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVFRILXlMcml3NTA
8230,2058,"13.8097074,100.7096678",E,2012-01,0000008230_13.8097074_100.7096678_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSd1BRdEpGX0pUeEE
8231,2058,"13.8097074,100.7096678",S,2012-01,0000008231_13.8097074_100.7096678_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSOTBPY3RwemhxR00
8232,2058,"13.8097074,100.7096678",W,2012-01,0000008232_13.8097074_100.7096678_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSN3h5RUxVdUtKU1U
8233,2059,"13.7616491999,100.6786924",N,2011-12,0000008233_13.7616491999_100.6786924_N.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNWJaT1FtUGxaR00
8234,2059,"13.7616491999,100.6786924",E,2011-12,0000008234_13.7616491999_100.6786924_E.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSaVBpalpxTW9oTmc
8235,2059,"13.7616491999,100.6786924",S,2011-12,0000008235_13.7616491999_100.6786924_S.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYkdGcE1QSjhkSlk
8236,2059,"13.7616491999,100.6786924",W,2011-12,0000008236_13.7616491999_100.6786924_W.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSUWozZEU2U0p5M1E
8237,2060,"13.7060508998,100.401429501",N,2012-02,0000008237_13.7060508998_100.401429501_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSa0RNd25iRjdGbVU
8238,2060,"13.7060508998,100.401429501",E,2012-02,0000008238_13.7060508998_100.401429501_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSd1pySlhFQ0J5cEU
8239,2060,"13.7060508998,100.401429501",S,2012-02,0000008239_13.7060508998_100.401429501_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMnFPc3U4ZmRzNms
8240,2060,"13.7060508998,100.401429501",W,2012-02,0000008240_13.7060508998_100.401429501_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSUEtDYzVJRzk1WEU
8241,2061,"13.7324681997,100.4607711",N,2012-01,0000008241_13.7324681997_100.4607711_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cST1hURzNnbkdpb00
8242,2061,"13.7324681997,100.4607711",E,2012-01,0000008242_13.7324681997_100.4607711_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSeVNpNTgwSVRyTzg
8243,2061,"13.7324681997,100.4607711",S,2012-01,0000008243_13.7324681997_100.4607711_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSaF9QVzM1WVR6Smc
8244,2061,"13.7324681997,100.4607711",W,2012-01,0000008244_13.7324681997_100.4607711_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMTRNOFhlSlRrRlE
8245,2062,"13.8690500002,100.5527771",N,2012-02,0000008245_13.8690500002_100.5527771_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSQTNqUGdsaXJmS0U
8246,2062,"13.8690500002,100.5527771",E,2012-02,0000008246_13.8690500002_100.5527771_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSLTQ3WDI1REN2X3M
8247,2062,"13.8690500002,100.5527771",S,2012-02,0000008247_13.8690500002_100.5527771_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTFBsMEw3Z0JsLTg
8248,2062,"13.8690500002,100.5527771",W,2012-02,0000008248_13.8690500002_100.5527771_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYVJXX1A5UEFxZk0
8249,2063,"13.8246893,100.696575",N,2012-02,0000008249_13.8246893_100.696575_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSajc0MHpmUnhCOUk
8250,2063,"13.8246893,100.696575",E,2012-02,0000008250_13.8246893_100.696575_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbDRBUTE1elQ3R1U
8251,2063,"13.8246893,100.696575",S,2012-02,0000008251_13.8246893_100.696575_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSd2RQQ2VzaF9PV2M
8252,2063,"13.8246893,100.696575",W,2012-02,0000008252_13.8246893_100.696575_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYnhwZnR0RVU2Z1k
8253,2064,"13.6794512002,100.3906398",N,2012-02,0000008253_13.6794512002_100.3906398_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTE5WMkExMHFEMUk
8254,2064,"13.6794512002,100.3906398",E,2012-02,0000008254_13.6794512002_100.3906398_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNDI0Y1U4M2g0UnM
8255,2064,"13.6794512002,100.3906398",S,2012-02,0000008255_13.6794512002_100.3906398_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMFBxcFVCWVZfNDg
8256,2064,"13.6794512002,100.3906398",W,2012-02,0000008256_13.6794512002_100.3906398_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRFJUTDdqc3Y4VTQ
8257,2065,"13.7600682997,100.6679483",N,2011-12,0000008257_13.7600682997_100.6679483_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRll2cFZjM3l5TFU
8258,2065,"13.7600682997,100.6679483",E,2011-12,0000008258_13.7600682997_100.6679483_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRWZNVk5VakR0eWM
8259,2065,"13.7600682997,100.6679483",S,2011-12,0000008259_13.7600682997_100.6679483_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSQ3N5dnBfMlViNnc
8260,2065,"13.7600682997,100.6679483",W,2011-12,0000008260_13.7600682997_100.6679483_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbE5KMmwzcXpjcE0
8261,2066,"13.8197672587,100.681690367",N,2012-02,0000008261_13.8197672587_100.681690367_N.jpg,"secondary_link,secondary",https://drive.google.com/uc?id=0B7dZI0Kce2cSZDBUX2tMU0hydTA
8262,2066,"13.8197672587,100.681690367",E,2012-02,0000008262_13.8197672587_100.681690367_E.jpg,"secondary_link,secondary",https://drive.google.com/uc?id=0B7dZI0Kce2cSN2tZb1J3d1NWZ2c
8263,2066,"13.8197672587,100.681690367",S,2012-02,0000008263_13.8197672587_100.681690367_S.jpg,"secondary_link,secondary",https://drive.google.com/uc?id=0B7dZI0Kce2cSRnlFUVRteUFXMVk
8264,2066,"13.8197672587,100.681690367",W,2012-02,0000008264_13.8197672587_100.681690367_W.jpg,"secondary_link,secondary",https://drive.google.com/uc?id=0B7dZI0Kce2cSNkVxTTZkOGpIQ1E
8265,2067,"13.6286824001,100.4158236",N,2012-02,0000008265_13.6286824001_100.4158236_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNHpteUg3dlFIQ3M
8266,2067,"13.6286824001,100.4158236",E,2012-02,0000008266_13.6286824001_100.4158236_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScmRXaF9uSzdNYVk
8267,2067,"13.6286824001,100.4158236",S,2012-02,0000008267_13.6286824001_100.4158236_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSc2xtWWtrYkVaVDQ
8268,2067,"13.6286824001,100.4158236",W,2012-02,0000008268_13.6286824001_100.4158236_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMnl0bVVUM0FXMGs
8269,2068,"13.7613579999,100.5641626",N,2011-12,0000008269_13.7613579999_100.5641626_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSQXd1c25oUWM2T0U
8270,2068,"13.7613579999,100.5641626",E,2011-12,0000008270_13.7613579999_100.5641626_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSUVdLYzdXRDJkMXc
8271,2068,"13.7613579999,100.5641626",S,2011-12,0000008271_13.7613579999_100.5641626_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMWZ6V01vdVUtZUU
8272,2068,"13.7613579999,100.5641626",W,2011-12,0000008272_13.7613579999_100.5641626_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSSDhzaDFDS19hVkk
8273,2069,"13.9462095999,100.6231998",N,2012-03,0000008273_13.9462095999_100.6231998_N.jpg,"residential,primary,residential,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSYmdiS1N5NG0xZWM
8274,2069,"13.9462095999,100.6231998",E,2012-03,0000008274_13.9462095999_100.6231998_E.jpg,"residential,primary,residential,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSTUhBZ3Azdm1jRGs
8275,2069,"13.9462095999,100.6231998",S,2012-03,0000008275_13.9462095999_100.6231998_S.jpg,"residential,primary,residential,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSQndnMThJcmx6dkk
8276,2069,"13.9462095999,100.6231998",W,2012-03,0000008276_13.9462095999_100.6231998_W.jpg,"residential,primary,residential,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSaHQwN29DS0pWejQ
8277,2070,"13.6250251014,100.519383899",N,2012-03,0000008277_13.6250251014_100.519383899_N.jpg,"tertiary,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSNmdpcmVXRkFvc1k
8278,2070,"13.6250251014,100.519383899",E,2012-03,0000008278_13.6250251014_100.519383899_E.jpg,"tertiary,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSMTQ2SE1CeWV5SWs
8279,2070,"13.6250251014,100.519383899",S,2012-03,0000008279_13.6250251014_100.519383899_S.jpg,"tertiary,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSUTYyNmgwdHEwZTA
8280,2070,"13.6250251014,100.519383899",W,2012-03,0000008280_13.6250251014_100.519383899_W.jpg,"tertiary,tertiary",https://drive.google.com/uc?id=0B7dZI0Kce2cSaUQwbHNYcWU4R1k
8281,2071,"13.8936390995,100.4152681",N,2012-04,0000008281_13.8936390995_100.4152681_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbUI3bnZ0WGM4MGM
8282,2071,"13.8936390995,100.4152681",E,2012-04,0000008282_13.8936390995_100.4152681_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSSUJhN28zWHlTM1U
8283,2071,"13.8936390995,100.4152681",S,2012-04,0000008283_13.8936390995_100.4152681_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVy1fNG4wdEhPRzQ
8284,2071,"13.8936390995,100.4152681",W,2012-04,0000008284_13.8936390995_100.4152681_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNmlNZ0M2M2pWTW8
8285,2072,"13.6455750022,100.543034002",N,2012-02,0000008285_13.6455750022_100.543034002_N.jpg,"secondary_link,secondary_link",https://drive.google.com/uc?id=0B7dZI0Kce2cSTHEwbTMwSXFEekU
8286,2072,"13.6455750022,100.543034002",E,2012-02,0000008286_13.6455750022_100.543034002_E.jpg,"secondary_link,secondary_link",https://drive.google.com/uc?id=0B7dZI0Kce2cSckx1b1V0a0Ntbm8
8287,2072,"13.6455750022,100.543034002",S,2012-02,0000008287_13.6455750022_100.543034002_S.jpg,"secondary_link,secondary_link",https://drive.google.com/uc?id=0B7dZI0Kce2cSMWcwYzhnQnFDZ2s
